SM-J600GF_0,KFMUWI_0,Pixel_3a_0,OnePlus_A3003_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_4_0,MotoG3_0,GM1901_0,GM1901_0,Lenovo_K8_Note_0,SM-M307F_0,OnePlus_A5010_0,OnePlus_A5010_0,SM-A505F_0,SM-A505F_0,ASUS_X00TD_0,OnePlus_A6000_0,CPH1969_0,SM-G950F_0,HD1905_0,SM-M307F_0,OnePlus_A6003_0,GM1901_0,GM1901_0,Redmi_K20_Pro_0,SM-M307F_0,SM-M307F_0,Redmi_Note3_0,Redmi_Note3_0,Redmi_Note3_0,Lenovo_A7020a48_0,SM-G950U1_0,SM-G935F_0,SM-G930F_0,Pixel_3_0,Pixel_4_0,Pixel_4_XL_0,SM-G965F_0,Pixel_3_XL_0,SM-N975F_0,SM-F700F_0,Pixel_2_XL_0,SM-G986B_0,SM-A405FN_0,SM-G981B_0,SM-G988U_0,CPH1923_0,SM-G930K_0,Redmi_Note_6_Pro_0,Redmi_Y2_0,SM-A405FN_0,Nexus_5_0,SM-A505U1_0,SM-A705MN_0,SM-G973U1_0,SM-T835_0,SM-G975U1_0,SM-N975F_0,SM-N970F_0,SM-G970U1_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,SM-T830_0,SM-A520W_0,SM-G965U1_0,SM-G969U1_0,SM-N950U1_0,MotoG_5S_Plus_0,SM-T835_0,SM-T820_0,SM-G955_0,SM-N915A_0,HD1901_0,SM-G950U1_0,SM-F900F_0,SM-G935F_0,SM-N910S_0,SM-T715_0,SM-G960U1_0,Pixel_4_0,SM-G610F_0,Pixel_C_0,CPH1923_0,OnePlus_A5010_0,SM-J810G_0,HD1901_0,Redmi_Note8_Pro_0,SM-A505F_0,Redmi_Note8_Pro_0,Redmi_3S_0,RMX_1921_0,OnePlus_A5000_0,OnePlus_A6000_0,Mi_A2_0,OnePlus_A6010_0,Nokia_6.1_Plus_0,Pixel_4_0,SM-M305F_0,SM-N975F_0,I3123_0,H8314_0,GM1917_0,LGUS991_0,moto_g7_power_0,FLOPS
371.2775472,375.3776589,89.1926547,142.8854929,129.7488194,128.0261076,379.7333333,28.0257187,28.27951213,154.1459411,102.2319692,84.0725572,83.53665613,131.9354321,119.1081191,120.9896892,61.0119635,117.8125283,109.8433435,26.8624044,129.8474023,60.88179327,28.01028273,28.39351563,33.29177597,129.1604307,128.3228127,155.1307377,180.6960556,180.52196,242.337941,89.77051033,174.8907448,158.1405768,65.27072003,32.37020627,29.2286904,93.38838963,66.14401363,41.87521537,26.89108673,89.15490473,26.14836543,123.268323,25.66069617,25.3336857,256.546741,197.8767065,119.593578,256.5712586,123.8622858,271.3982255,107.6196539,55.56327773,37.23327607,101.153684,43.48274813,41.51782957,37.07775897,43.33180727,118.1558785,124.1776077,127.44471,86.3731128,234.3859127,62.77867527,61.68111987,86.03163193,257.7896559,103.8587135,135.5894096,114.5858998,245.0881875,29.23645653,379.3030155,27.86887673,191.2669511,240.8913889,254.0170251,94.01147733,28.14244897,312.8104626,115.9817552,276.0399078,84.63236467,289.1548541,26.93848603,83.21892567,131.5530511,71.27226943,355.5707099,77.39526563,85.71545823,61.2553993,126.5059583,64.86662487,120.6650797,28.12189347,127.1190806,65.0523294,206.7491057,63.20190793,37.17981777,173.9454998,125.4031062,308.3826
483.5466984,487.8357051,117.9100308,159.0958418,172.4302655,173.1175972,500.9333333,37.27241833,37.35025167,186.0930873,137.0967409,112.214571,112.4111457,180.7434345,152.9252564,163.2387915,82.832401,151.0221897,148.1509014,35.59376913,173.0790395,82.8144166,37.49911793,37.47108863,43.77100857,171.7179459,171.365146,184.8023282,236.3811457,234.688592,310.0708694,120.6748143,254.8092126,217.8028729,87.42153817,42.93417437,39.33223997,141.9666102,87.1952327,56.40651293,35.1729358,119.2093642,33.91024227,163.7473844,33.42063077,33.84524997,333.8337386,253.8062356,158.9742013,336.0088419,165.5353113,332.803769,143.9013435,73.4960295,49.50802777,130.9827883,52.03624123,56.33268577,49.34802687,54.7921198,159.4408195,167.959427,169.0761285,115.5713332,308.0725151,82.67743047,84.03236813,115.842854,338.3207195,129.4550834,179.9289288,151.8492268,347.6614721,39.8582465,490.5448383,36.8738889,253.0441934,327.6031764,340.8579555,124.19346,37.61564617,408.6185818,148.1254011,365.4381846,112.8741024,380.9368506,35.6550695,109.3014129,175.4410434,94.84292813,457.9100849,103.2416492,115.8870139,82.98101917,170.5249095,86.1790797,158.7040798,37.68316867,167.865255,88.80481517,270.4554877,83.1327794,49.46297917,228.9078193,167.4237528,365.916048
396.9931689,400.378818,95.1203914,116.1331614,136.0249652,299.9861179,406.5333333,30.6502239,31.0434965,157.6670565,116.9341756,91.15979513,90.91701207,128.6139921,122.7318691,131.5576372,65.2691683,108.9116847,110.0904282,29.3130937,140.0374549,65.0987517,30.4514757,31.1925382,36.20502787,139.046637,133.8964845,155.5006301,199.9987238,196.7565607,257.5135436,98.1641579,204.6849755,175.4934139,69.7431094,35.472474,35.18616317,101.7183397,68.91681577,43.0592371,29.0853871,95.9275947,27.67518967,131.4352486,27.71323207,27.16217197,266.3728154,242.3425772,126.4756041,277.3850052,131.1683421,259.4812621,114.0706421,56.79730887,37.91739057,105.0766805,44.27386983,43.93543593,37.7919474,44.15562507,124.924335,132.9829741,131.7911685,93.35863343,253.4305523,64.9737343,65.29689757,92.86072747,274.7899233,109.7845867,137.9410017,112.9993523,265.6513453,33.73089927,287.0015034,30.48656773,170.2272895,258.6717972,263.1329833,99.42187143,30.98847877,335.1074818,122.3061251,304.9069562,90.77985237,315.4041405,32.9047014,84.70954363,139.3573269,72.98428707,383.5409894,82.8441076,92.32063197,64.91043913,133.7107865,68.87041843,127.6757655,30.97715073,134.1234872,70.2540999,220.331979,69.0128975,37.78270493,187.8537673,133.523784,268.894752
353.9552998,360.5810922,85.20055537,98.8892101,114.9587987,116.0821563,352,35.65322747,35.8164791,122.8221411,100.6866614,78.62785763,78.46574817,102.8572575,101.8684692,113.6195241,57.76790277,93.0647768,89.03043583,34.27659383,117.6655,57.6617986,35.70730893,35.76777423,42.88489763,117.7257896,109.8299525,107.9254704,160.4858524,161.7846702,216.1061872,83.63383857,146.3413435,124.3732767,61.1169559,41.8582906,37.80958537,69.98616147,61.419605,50.29498587,33.99841667,82.89170597,40.2396334,110.9862948,41.6575461,32.7957047,210.8286101,134.2989528,109.2638594,236.4520294,111.8854564,187.1714791,95.74471393,54.1038507,36.20324827,91.71797387,41.74372567,48.99372423,42.35448597,36.70446697,110.5492049,112.1987171,113.1447186,81.16870483,204.9633551,64.24449997,61.21106937,82.12481413,237.5464039,92.14362853,113.8716059,90.14121273,183.2669722,35.66176037,203.4853507,35.61305893,123.2267128,210.5832015,213.0543599,89.8107622,35.83312867,301.8382935,97.49731597,254.1140641,78.52426403,285.1818384,72.22719977,81.92791023,118.5881037,68.91016157,330.0316057,71.38810413,80.0527985,57.65954677,115.5207847,61.30720313,109.3353454,35.7638942,113.0784229,79.09369607,178.268309,57.245901,36.75455723,154.953559,112.2230806,160.691335
489.1093111,490.921277,126.2538667,193.175505,168.7146736,239.5754774,498.8,37.56259027,37.60806423,196.9115359,147.0440152,113.1936371,111.8530017,151.6072383,149.9610191,157.5454165,81.00319283,140.8360976,147.787823,35.85084907,170.7974292,81.21561963,37.43212503,37.76807283,44.12982983,171.7452062,168.6165141,176.5041284,241.752177,240.5669148,309.8667333,120.3485138,257.9662127,223.4910049,87.15180563,43.4151624,43.21837583,109.972473,85.00585393,56.5815385,35.36105203,118.6020812,33.201077,162.9579346,35.1675564,33.09414063,324.0157847,265.6187988,158.5965416,335.3005208,162.6061281,325.2719323,141.3106359,72.8341944,49.08442003,129.4629566,48.96397047,56.1130013,49.98045763,49.06860417,156.1092882,163.4314947,165.8833905,114.1080121,300.2724009,81.46134363,81.82673953,114.7331841,337.7486413,131.6633385,176.4689322,149.2830396,328.4277447,38.55471183,282.8798802,37.2290122,224.9859434,315.917868,331.2862041,121.6329948,37.82391343,411.7672664,148.14475,367.9862923,111.9362864,381.680868,210.5077847,108.2169436,173.3840231,92.9283283,465.2980137,101.7529531,112.8712899,80.2843976,165.6599011,84.73418403,159.1326319,37.7348424,165.9994896,91.44129987,270.1104427,83.7453159,48.91006427,236.8269581,165.4397283,344.519
544.9342151,550.8349231,146.7965371,191.2893645,189.5664772,187.2073263,559.8666667,41.14759723,41.75643743,215.8032282,166.215032,124.4883283,124.4484306,169.3083487,170.6044384,177.5741771,90.67466313,161.3305948,154.5170806,39.2170243,192.8826844,89.65981413,41.007599,42.72790977,48.4926563,191.7131179,189.0748715,195.5916771,271.2666544,266.1234166,351.8830999,135.8529148,267.3879191,226.7655536,96.3006501,47.39493877,46.9919421,135.8405333,97.06665737,59.20468063,39.1637014,131.9577667,37.2636986,183.2136152,37.3829846,36.98575343,353.9686847,325.3983903,176.0809009,375.7893506,183.2117922,355.6015727,156.07831,76.63405383,52.27639407,146.6658907,55.3378905,59.59373857,52.36166687,60.18856593,173.2480885,184.8316405,183.8025833,127.4360608,340.1309369,93.08170837,91.31309887,127.9985798,379.7609025,145.6610919,188.6809965,159.1325718,395.0153782,44.2362829,320.8985086,40.8265486,222.0104896,344.5934639,359.2384736,119.0601372,41.2500716,458.326733,162.3279062,418.3773513,125.1818177,425.7604407,251.1480399,115.2130975,195.2687396,97.7233795,525.3527984,113.7202083,126.6048437,90.12819263,182.1707326,94.5263264,176.2608489,41.33244323,187.4941512,95.95506773,301.4482793,92.68398597,51.4990868,299.1144322,186.1827027,358.341312
295.3006177,299.2890128,76.66424023,93.21458323,95.53525687,94.86469967,295.3333333,27.26826393,27.39990453,112.917418,83.34399983,65.13006757,65.56925523,84.72298327,84.6301256,94.97160933,46.07743927,85.99544863,70.43878967,26.13744277,97.8583807,45.90396877,27.31856947,27.34686803,32.7562795,97.35739997,93.17887957,118.6099392,132.1662603,137.274637,185.6494102,70.37648263,117.4263344,98.3041051,49.45869247,31.94418723,31.51064213,55.22014987,48.7354528,35.61253327,25.98722057,68.46729673,29.6933475,92.19219863,28.93082057,24.59994273,177.475018,125.0566219,90.46065093,198.0569339,92.0387153,153.8988975,71.67699603,41.48410063,28.2027656,75.39801393,28.70696,35.83831797,31.27101913,33.0901424,89.99223437,93.33230733,92.64185773,67.4303437,178.2599384,45.7906613,46.99613023,66.41094443,199.4926101,76.3820209,97.5983264,79.98918963,173.1549132,27.11538023,182.8368401,26.91205033,94.320423,176.3290667,178.0563028,48.95286447,27.58102693,249.3636626,84.88169097,217.9985642,65.00615627,233.0421873,156.8636282,63.6494051,98.2420486,53.59459737,280.8498193,80.92246007,66.09021357,46.232974,99.4833436,48.95955017,90.83106067,27.3612979,93.7879409,57.6624872,154.5723263,45.49551213,28.33349647,157.7331198,92.08746577,151.747855
283.4675357,287.1426592,76.68037563,86.6122621,136.7461926,97.31291323,285.7333333,26.35361273,26.35290627,114.4597947,85.06582693,64.9471301,64.82710933,86.12783967,85.64249593,91.5412361,46.2172292,85.257818,66.62435773,25.15816307,98.42464477,46.07455213,26.1572864,26.298158,31.428276,98.5500114,100.9496461,98.48005373,131.972066,135.7403541,183.0877949,70.59275693,118.2614628,96.86218457,48.58096837,29.7257861,30.6327808,49.7036832,48.5489753,32.88032557,24.95701393,68.62609543,26.1481449,94.72617423,26.14260763,23.60421353,175.2803564,124.639055,90.3097552,200.6959809,92.48190903,149.6756717,72.87932707,40.26032287,27.34324647,73.45762493,27.2307708,32.58263597,28.114741,31.88300857,89.74730207,92.92012843,95.61597393,66.16542353,173.0595884,45.81487153,45.9605138,66.97897567,193.2955436,68.88552087,91.17927077,82.4181462,168.7098871,26.24348267,188.5854669,26.28672923,93.22691657,183.6417932,176.5426112,49.32941657,26.51580993,238.3603525,88.41805907,223.6862,65.0307482,223.1156196,154.3002846,60.35692827,99.12813187,52.69090247,274.462394,174.4995798,65.85518563,46.0310068,94.79648597,48.43177267,91.18970483,26.64014667,93.7585563,51.9661256,153.9944357,47.413099,27.19871867,142.1329357,93.1106951,159.690755
448.9514586,454.4271462,125.0621461,144.9925694,260.6197134,160.5921909,463.3333333,34.15817537,34.5587743,172.3816539,152.2585114,105.264816,104.3204009,142.9045757,142.5741139,147.183743,75.97734717,131.0125923,134.6821037,32.64389237,159.8510331,76.11432463,34.45520477,34.41360773,40.56527427,160.7280089,167.0943089,163.3815034,222.3851425,222.4455068,286.3039975,114.6294063,237.4990703,208.3020794,81.2702321,36.09210943,39.35470877,102.2963832,80.80328757,53.4412821,32.19961287,109.3113774,30.97260897,151.4539601,31.2433243,30.87339937,309.8068462,242.8181071,144.8151614,309.1054548,150.1735576,304.1884356,118.1364948,66.9647882,44.98537333,110.3785538,45.22821857,52.31049497,45.1482666,45.49283497,143.2276441,150.5077396,153.5515087,104.9700312,274.9368447,84.99885937,80.47482127,105.4667256,311.5306352,108.7398056,172.7593801,168.4866051,342.8556022,35.70752263,338.6123088,33.69943237,190.6886933,334.270175,311.2507599,80.60213193,34.68037157,379.3690947,136.9421648,294.9000026,103.0838367,356.5135503,72.85405893,99.49758983,159.5874294,85.54188977,419.6223939,969.4495482,105.1927308,75.69605387,157.4895694,79.56731587,147.3526979,34.2946475,153.2126589,83.24574483,250.0359357,76.34374313,44.7831527,218.7134165,153.2115639,327.960648
471.2214062,472.3800437,126.7889484,167.8991266,160.8277777,160.7121768,475.6,35.05544783,36.23274663,177.5318745,157.4485538,106.8641734,106.6370383,145.0280807,145.4768871,152.0845902,76.695184,132.0261617,129.8719678,33.55390107,166.302755,76.6103019,34.7058663,35.56240973,41.5100121,165.2798999,170.715873,169.9759287,224.7709304,225.4834807,306.3836514,116.4610139,232.7085013,185.8766729,83.20907763,39.2743286,40.18385657,103.5467192,82.04690053,50.25760633,33.22268403,112.66819,31.2591372,157.3637897,32.36856803,31.7068924,298.8015539,283.8953425,151.8808768,321.1149618,156.1760577,296.241644,122.5646011,66.06772213,44.2232761,117.763887,44.56653293,50.92196133,44.10693077,44.3605191,147.6510814,156.4712205,157.7459443,108.1850226,298.0252256,76.87169793,77.3249792,108.8296701,322.1668655,115.0753541,166.4089877,161.9932383,352.7335919,36.30415807,280.1990155,36.0924688,185.123896,298.2972889,304.0381347,83.1386336,35.3938925,395.1908549,142.1061752,307.339518,107.1225105,363.6218523,33.847184,99.4711435,166.5629858,85.21007187,460.8037099,290.869361,108.7227743,76.89339237,160.658882,81.48720653,150.8472985,35.34981083,159.3941293,81.30282183,260.3266839,77.35078117,44.14670663,226.0166318,159.233533,337.330896
464.7117971,466.9441257,128.5720388,150.4414809,164.4524705,201.0065398,475.7333333,35.3113766,35.3817483,182.1919514,159.7925012,107.7253993,108.4539461,150.3733485,150.8624385,149.3376995,78.4792379,134.3504591,137.4065678,33.74284897,168.1880178,78.45876737,35.5254044,35.5759376,42.1364583,167.8619037,169.9586717,163.6575972,232.9270033,231.0667534,298.8821154,117.3084203,247.3901255,187.3154013,83.56014013,40.28135307,40.38216363,129.9005948,84.31229483,52.38092957,33.51899133,114.0660113,31.90160513,159.210478,32.8905154,31.40922577,301.1190026,251.6016926,151.0691007,321.7870138,158.3742691,383.3798818,124.4864153,69.31467193,46.6659878,112.5342222,47.0102119,53.3955961,47.6748577,46.44115953,149.0898575,160.4431493,160.5478749,109.8858437,288.3284419,87.77447057,80.06918577,109.3448785,324.6263517,113.5628177,172.7266041,173.265428,370.8528991,36.33024127,322.0899983,35.22056257,221.6246768,335.1311416,319.3653709,84.80652083,35.86121883,391.7212845,142.2647639,296.4025615,108.0691476,370.3248366,33.8041215,103.3374872,167.5967077,88.92158203,443.7452829,126.7135798,109.5895381,79.78272397,163.6717221,82.64807107,153.7119427,35.66967897,162.4303372,85.7923743,259.9036684,80.1298767,46.519382,222.1401788,160.81403,330.472192
249.8548344,254.3082717,67.94500857,63.6414601,168.1565728,84.87106243,250.2666667,24.07634537,23.97654503,98.2126281,81.74597687,56.76866657,57.1838438,74.78364613,74.7972283,80.12390627,41.31804687,77.15929747,60.29131923,23.00911637,85.54286647,41.33369257,24.1242466,24.23388023,31.24333507,85.79658327,85.15885627,89.49103467,118.214309,115.4353924,157.2472743,62.9175469,111.7445602,80.1179141,43.86213463,28.2019543,28.0709699,46.50901023,43.48233773,30.60207047,22.96967523,59.71649723,24.8519834,80.7931166,25.4037589,21.39727437,154.5619719,98.48869827,78.96523427,173.4853108,80.00036027,169.8830172,63.36889733,36.6714132,24.497901,59.8367205,24.62613357,30.69897567,27.23884487,24.68983687,78.3775851,81.9615816,81.71759893,58.67364927,151.8799178,40.76125177,53.16129337,58.50276557,168.6833155,62.4761303,87.26411797,74.22406273,150.5139167,24.27753823,198.3321979,23.7476112,89.50680637,150.5939168,154.2224194,44.96223787,24.4657195,214.1075383,76.8817743,160.4552156,56.8352552,196.9811424,23.28188887,55.2812718,85.7300564,46.2105846,242.9664496,51.11919107,58.6221789,41.2306547,87.12910763,44.03682647,79.29476213,24.40665007,82.01643333,49.01071407,133.6692761,40.8012378,24.71566843,119.5814427,81.33366607,131.081914
506.2041687,506.0515334,140.4000712,178.2862811,177.235736,192.6844287,516.8,37.60012147,38.12961613,190.5403025,175.4780254,115.9607845,115.5597622,162.9112549,163.1172973,165.7551111,86.307408,149.6576795,146.3075551,36.16381073,181.6376885,85.69144967,37.79386463,37.8631319,51.8420902,180.8753485,182.523187,173.0616373,242.9965798,238.0417794,324.2457077,132.6240728,251.5103845,194.6569665,91.81230953,43.88587763,43.85585503,125.4117691,90.77843963,59.10607293,36.0535504,122.3758873,34.90562943,173.0890062,34.79575003,33.9919912,317.5578795,296.5486662,161.0883784,346.1484287,170.8754434,449.8341768,134.1387166,73.2340191,49.43382113,121.3490538,49.08000007,55.58898847,49.62096653,49.8426405,162.6161405,170.8094062,171.0050382,118.4352031,314.6824127,86.2106734,86.56199477,118.1784359,349.2977448,122.5150434,187.4899547,204.9272295,397.6052951,39.1037152,478.9222516,37.31501893,232.3732767,332.2170236,347.3052432,93.16614573,38.18477287,423.0294048,151.9765191,318.6932,115.2909062,395.1919305,36.02624133,108.4950616,181.1202396,93.0395283,483.1041213,111.7713559,117.3756371,86.2232516,172.0695051,89.45023953,162.1848211,37.92947763,175.5912229,91.32467807,278.5077257,86.41735947,49.1156285,247.8089947,172.0971855,373.128096
403.8194357,407.535636,109.5797176,154.468618,138.0539947,222.1396388,411.6,31.03418223,31.97210423,163.8464028,141.2935448,93.771665,91.9335329,124.1443089,125.7323077,127.5577778,66.23330213,123.0918153,114.2100654,29.96940973,141.2949858,66.3603332,31.14471697,31.100125,42.78888363,140.9396614,140.0344306,145.5357552,197.4827031,193.3971318,260.4401565,106.2807187,201.3208934,154.7548743,70.59540123,35.3984027,35.43324137,92.90160127,70.09067713,44.46461793,29.18446547,96.1739733,28.83774223,133.1346884,28.40635127,27.62653303,256.0285306,251.7376942,127.3714444,275.6632151,132.6040448,360.9142359,104.1310845,56.76665457,38.49948777,96.91053643,38.26643747,40.27827687,38.21719623,38.29088013,125.2025121,132.387597,133.9588072,92.763519,257.1006614,76.6066892,76.8900365,93.32451743,278.1969096,99.58385597,178.1168541,159.659955,319.8619183,32.5266649,375.2970537,30.66605207,189.2093357,272.5270417,267.5711362,71.3139879,31.16285717,342.9387562,124.1452221,314.0089104,91.54379507,314.8591542,29.653783,85.52732327,140.8113665,73.27198713,395.4890327,105.2090765,92.64611113,65.82178133,135.3118038,69.25835073,129.6034999,31.08161083,135.9315359,70.7219167,221.9681649,66.16223433,38.12608153,194.5545242,136.0800501,276.50124
394.0138356,400.0057693,108.6168476,143.4366874,138.7806267,140.0208003,405.2,30.26694443,30.3770503,153.7682487,141.0959126,91.31792713,90.9626199,125.6509512,126.1697205,128.8696788,66.3443194,109.6823718,113.3935051,28.92519787,140.9149858,67.6071667,30.38125527,30.711283,41.75365623,140.3774523,140.283437,147.2411284,182.113691,190.9149531,250.5657154,224.100361,212.7043383,147.5395563,71.32128507,34.8039513,34.67112517,97.409878,71.23066693,45.11438077,28.80952603,95.92222477,27.89153323,132.7622795,27.91020003,27.302684,256.6469641,268.4004194,128.1968471,276.4967654,133.3750756,351.7623767,105.3682847,57.7404583,38.73511623,99.07326383,38.74683847,40.58800387,39.017559,39.1030259,126.6698906,134.5677256,137.8068888,93.4627482,241.9755858,67.23438007,67.5489827,93.24257113,273.8678692,96.63747053,191.0898055,158.2279332,281.4139305,31.6467604,316.8957603,30.10609207,206.4385358,276.9953083,268.9829223,72.8187951,30.70764023,332.9039883,118.7696371,257.2720539,91.67194777,307.7374391,29.2641302,86.1888513,142.1911807,72.9526822,372.8553229,85.72130713,92.89287663,66.9605329,134.0820572,69.6868472,130.0806198,30.5770377,136.2159729,71.97314473,218.5501232,71.72460937,38.6215919,190.8445936,135.7238278,266.09352
380.0570857,385.1513667,104.5119809,115.8786145,170.385078,257.6129722,389.8666667,30.01310227,29.5495798,153.2585051,134.269119,87.8245522,87.5997604,120.9506704,120.4974051,125.1952708,63.6030381,116.3074256,114.9956871,28.30287833,133.4247576,63.8557082,29.44704157,29.86992353,39.92912493,133.4574922,135.081491,136.2063038,186.3600589,178.624809,238.9959563,215.5956788,223.748123,149.1374423,68.96331233,33.8731405,33.71286973,111.8342153,67.60374633,43.8382627,27.71794273,93.6705649,26.88922193,127.9643153,26.95166157,26.341908,250.577282,207.9055187,124.625151,264.1539218,126.9352793,346.8488384,100.914155,56.48873093,37.3243021,92.69568577,37.37400873,38.98435383,38.01559733,37.48341487,122.4162916,130.2955313,131.2316406,89.3378993,230.8343217,64.16292703,64.61542703,91.3908767,263.7107415,92.92341307,178.6872534,163.9463241,284.7661735,30.69550703,214.3263107,29.56063007,213.5157512,256.0424348,264.0736153,69.87675857,29.7463328,320.6443882,115.3122534,274.3998795,88.94755023,297.6139078,28.3189166,82.37671293,135.1943204,71.27356677,356.0690468,80.86862157,89.733533,64.14017347,133.9944392,66.98476553,125.6366788,29.74816953,128.7969614,69.76428833,214.275875,63.83448773,37.4325763,182.9596441,132.0627319,242.525848
397.6792497,403.7155025,108.490398,131.8061423,136.096255,137.9406283,408.4,30.41553123,30.99022397,160.896336,139.2418794,90.293019,90.6985295,123.3042961,127.7142769,128.5462812,66.11752953,115.7866154,116.3582486,29.09736807,140.0143088,65.27462323,30.381908,30.69256253,42.6052484,139.2141834,139.5779205,146.7163922,196.5312048,189.3757273,255.6105744,235.1055139,220.5512485,147.9149563,70.41476923,33.1035155,35.23459037,99.98853977,69.76017703,46.2018755,28.8724497,95.75084467,27.87233963,133.228364,28.7908948,27.40719623,253.4156847,237.0514706,127.1072171,276.6398297,131.6232896,268.091368,103.0077423,58.08732283,38.97892877,99.2913837,39.07898433,40.36263337,39.67626537,39.0921337,129.0458558,132.3639357,133.4852898,91.83893403,248.825996,75.55173613,76.09638367,91.9829235,275.5224527,95.79517,191.4903436,176.6718281,255.171382,30.7260834,249.8900207,30.52670133,216.2266307,255.9283194,266.802039,72.37267357,30.77327733,335.9426408,123.2154305,320.3824617,90.56274643,315.4304165,29.2034514,86.3695204,140.3579397,71.34732307,393.4655797,83.1535017,92.70972227,65.77800853,137.4261145,68.8159966,129.9499929,30.60957407,133.6278153,72.39769603,219.1481754,65.28952257,38.811368,193.3319201,135.2744077,299.434272
435.0980023,444.0469282,122.7940522,177.5241701,158.3732152,159.2136371,450.1333333,33.6438002,33.4143316,179.4775564,157.3215833,103.1632084,102.6275538,142.7805217,142.796782,143.7954167,76.42424313,132.2333129,132.5822166,31.8942638,156.3189564,75.74843747,33.73735587,33.79465793,45.0332012,156.560005,159.8899499,159.0306127,213.3886336,215.6512429,281.8420847,252.1947794,252.5062074,168.941237,79.38584817,35.58922757,38.0359949,135.2623832,80.13508617,52.64759637,31.36780727,108.6324363,30.0960794,148.0765102,30.628273,29.62070667,292.8461898,212.0712527,144.5609825,301.3492273,148.3890845,290.8315624,116.7782717,68.08180893,46.2051424,107.9322168,45.97327607,47.6990076,45.41944873,45.99911807,142.1269323,152.8948593,153.2196613,105.16396,282.3158908,76.01249467,80.24861113,104.8069235,303.5214435,107.3122344,220.8640156,199.1433319,269.669861,34.80755557,263.8193628,33.05438023,251.8823883,307.2861916,313.8311042,81.34707973,33.85188177,369.0826574,136.268243,288.174441,102.4685312,344.5463332,31.86935757,100.753677,156.5369973,83.65937177,412.7534269,94.9210296,104.3640884,76.1282864,153.1579669,79.58248263,144.6743055,33.78465427,149.6387627,82.5207255,243.4695919,76.1569393,45.7364809,218.2449582,150.751449,376.542264
474.9278075,480.0842539,130.2557699,157.1145659,215.1193783,163.4457638,484.5333333,36.74308157,37.91203657,183.9374257,167.9769229,108.5969254,108.2502205,154.1204717,147.6819346,151.2131284,79.06766307,137.8424872,133.7319307,35.26943227,167.3036266,78.7836423,36.60212333,36.89226563,50.9919512,166.7781474,167.3765589,172.0620225,231.5114636,225.8061823,311.5399154,281.7777134,249.084719,163.7803947,84.4960397,38.66527827,42.03317077,112.8587063,84.7771421,52.0774001,34.84671703,113.5947753,33.3051936,157.6391987,33.57501797,32.795401,309.3894949,297.6767799,151.1465155,326.0841822,157.7257666,309.1160658,123.7205986,66.5759965,45.15872733,116.2887135,44.8760087,46.29844103,45.41759863,45.2952777,149.0462811,158.6545988,158.3596041,110.9714566,308.8054061,79.28378473,85.58285597,111.1584287,328.736965,113.5442918,221.260104,199.437796,296.7841492,37.9699618,287.9597655,36.29999483,253.5113921,341.0414514,309.278925,86.14467693,36.9639169,401.7563293,146.5680085,301.6859796,108.7577898,382.0030172,35.4314721,100.7271617,168.3645166,85.94597943,467.2254166,98.94510053,109.9961614,78.76978643,161.7933332,83.61740797,152.9295695,36.81696197,160.8164858,83.19519987,262.3968143,78.42272747,44.92644267,233.3826441,160.7740855,327.968808
447.1739651,451.0742822,124.4745124,160.6582551,159.5181891,160.0709566,456.8,33.4742916,34.14062683,176.1843665,162.3805819,104.5449392,103.3500537,147.3648435,146.4110359,150.9500329,77.3450504,131.3183897,128.5310014,32.07090797,162.1435922,77.17782807,33.616349,34.97559547,46.0599896,162.2941229,166.9342629,172.6432898,220.6453818,220.1216874,293.606777,263.9337446,233.4571882,154.4955153,82.4755795,36.6912816,38.5386895,103.0921127,82.1541887,49.68168057,31.95855377,110.0579414,30.84349113,155.1181499,31.27138847,29.86626043,305.9312077,253.0468842,145.9357118,308.4178331,153.0215947,288.8513835,120.4729871,64.6118022,43.52905913,107.7275208,43.5604219,44.37945117,43.33713463,43.60637673,144.4778958,155.5796666,156.9827829,106.1492951,300.1729409,89.09489753,88.21059533,107.8900572,309.1556941,108.8425328,218.213191,189.8119101,256.5018349,33.87029857,350.4496526,33.31945473,228.9189512,299.2199917,304.516675,83.4426615,33.79260397,405.7786984,136.5479669,285.2943565,104.0269931,361.6295937,32.1724651,96.26594617,162.7612293,81.73225903,430.320703,94.75451897,105.8812724,77.551026,155.5137273,80.8945903,146.6204757,33.7744513,156.9082357,122.8777243,257.7298489,77.8462256,43.52803827,222.0146215,156.384552,326.648088
